[2023-04-12 15:40:34] New info data recived: Temperature Bath: 194; Temperature Preheating 3: 311; Temperature Preheating 2: 522; Temperature Preheating 1: 705; 
[2023-04-12 15:41:09] New info data recived: Temperature Bath: 128; Temperature Preheating 3: 178; Temperature Preheating 2: 195; Temperature Preheating 1: 201; 
[2023-04-12 15:41:10] New info data recived: Temperature Bath: 182; Temperature Preheating 3: 396; Temperature Preheating 2: 480; Temperature Preheating 1: 480; 
[2023-04-12 15:41:11] New info data recived: Temperature Bath: 17; Temperature Preheating 3: 86; Temperature Preheating 2: 201; Temperature Preheating 1: 323; 
[2023-04-12 15:41:12] New info data recived: Temperature Bath: 158; Temperature Preheating 3: 325; Temperature Preheating 2: 388; Temperature Preheating 1: 426; 
[2023-04-12 15:41:13] New info data recived: Temperature Bath: 127; Temperature Preheating 3: 219; Temperature Preheating 2: 350; Temperature Preheating 1: 408; 
[2023-04-12 15:41:14] New info data recived: Temperature Bath: 56; Temperature Preheating 3: 113; Temperature Preheating 2: 170; Temperature Preheating 1: 180; 
[2023-04-12 15:41:15] New info data recived: Temperature Bath: 192; Temperature Preheating 3: 261; Temperature Preheating 2: 365; Temperature Preheating 1: 373; 
[2023-04-12 15:41:16] New info data recived: Temperature Bath: 4; Temperature Preheating 3: 36; Temperature Preheating 2: 203; Temperature Preheating 1: 443; 
[2023-04-12 15:41:17] New info data recived: Temperature Bath: 50; Temperature Preheating 3: 150; Temperature Preheating 2: 399; Temperature Preheating 1: 450; 
[2023-04-12 15:41:18] New info data recived: Temperature Bath: 58; Temperature Preheating 3: 223; Temperature Preheating 2: 440; Temperature Preheating 1: 614; 
[2023-04-12 15:41:19] New info data recived: Temperature Bath: 22; Temperature Preheating 3: 175; Temperature Preheating 2: 348; Temperature Preheating 1: 501; 
[2023-04-12 15:41:20] New info data recived: Temperature Bath: 173; Temperature Preheating 3: 309; Temperature Preheating 2: 543; Temperature Preheating 1: 772; 
[2023-04-12 15:41:21] New info data recived: Temperature Bath: 228; Temperature Preheating 3: 392; Temperature Preheating 2: 639; Temperature Preheating 1: 753; 
[2023-04-12 15:41:22] New info data recived: Temperature Bath: 128; Temperature Preheating 3: 138; Temperature Preheating 2: 270; Temperature Preheating 1: 379; 
[2023-04-12 15:41:23] New info data recived: Temperature Bath: 210; Temperature Preheating 3: 374; Temperature Preheating 2: 387; Temperature Preheating 1: 607; 
[2023-04-12 15:41:24] New info data recived: Temperature Bath: 21; Temperature Preheating 3: 110; Temperature Preheating 2: 299; Temperature Preheating 1: 434; 
[2023-04-12 15:41:25] New info data recived: Temperature Bath: 62; Temperature Preheating 3: 101; Temperature Preheating 2: 112; Temperature Preheating 1: 346; 
[2023-04-12 15:41:26] New info data recived: Temperature Bath: 242; Temperature Preheating 3: 303; Temperature Preheating 2: 422; Temperature Preheating 1: 462; 
[2023-04-12 15:41:27] New info data recived: Temperature Bath: 76; Temperature Preheating 3: 161; Temperature Preheating 2: 184; Temperature Preheating 1: 366; 
[2023-04-12 15:41:28] New info data recived: Temperature Bath: 17; Temperature Preheating 3: 79; Temperature Preheating 2: 270; Temperature Preheating 1: 377; 
[2023-04-12 15:41:29] New info data recived: Temperature Bath: 108; Temperature Preheating 3: 232; Temperature Preheating 2: 240; Temperature Preheating 1: 298; 
[2023-04-12 15:41:30] New info data recived: Temperature Bath: 36; Temperature Preheating 3: 66; Temperature Preheating 2: 129; Temperature Preheating 1: 276; 
[2023-04-12 15:41:31] New info data recived: Temperature Bath: 46; Temperature Preheating 3: 265; Temperature Preheating 2: 427; Temperature Preheating 1: 520; 
[2023-04-12 15:41:32] New info data recived: Temperature Bath: 18; Temperature Preheating 3: 68; Temperature Preheating 2: 86; Temperature Preheating 1: 97; 
[2023-04-12 15:41:33] New info data recived: Temperature Bath: 24; Temperature Preheating 3: 93; Temperature Preheating 2: 251; Temperature Preheating 1: 388; 
[2023-04-12 15:41:34] New info data recived: Temperature Bath: 48; Temperature Preheating 3: 72; Temperature Preheating 2: 154; Temperature Preheating 1: 325; 
[2023-04-12 15:41:35] New info data recived: Temperature Bath: 120; Temperature Preheating 3: 174; Temperature Preheating 2: 221; Temperature Preheating 1: 366; 
[2023-04-12 15:41:36] New info data recived: Temperature Bath: 10; Temperature Preheating 3: 176; Temperature Preheating 2: 262; Temperature Preheating 1: 297; 
[2023-04-12 15:41:37] New info data recived: Temperature Bath: 200; Temperature Preheating 3: 358; Temperature Preheating 2: 377; Temperature Preheating 1: 437; 
[2023-04-12 15:41:38] New info data recived: Temperature Bath: 239; Temperature Preheating 3: 323; Temperature Preheating 2: 495; Temperature Preheating 1: 553; 
[2023-04-12 15:41:39] New info data recived: Temperature Bath: 51; Temperature Preheating 3: 154; Temperature Preheating 2: 409; Temperature Preheating 1: 463; 
[2023-04-12 15:41:40] New info data recived: Temperature Bath: 13; Temperature Preheating 3: 174; Temperature Preheating 2: 202; Temperature Preheating 1: 208; 
[2023-04-12 15:41:41] New info data recived: Temperature Bath: 0; Temperature Preheating 3: 50; Temperature Preheating 2: 167; Temperature Preheating 1: 343; 
[2023-04-12 15:41:42] New info data recived: Temperature Bath: 219; Temperature Preheating 3: 335; Temperature Preheating 2: 398; Temperature Preheating 1: 430; 
[2023-04-12 15:41:43] New info data recived: Temperature Bath: 26; Temperature Preheating 3: 34; Temperature Preheating 2: 51; Temperature Preheating 1: 170; 
[2023-04-12 15:41:44] New info data recived: Temperature Bath: 243; Temperature Preheating 3: 378; Temperature Preheating 2: 405; Temperature Preheating 1: 520; 
[2023-04-12 15:41:45] New info data recived: Temperature Bath: 167; Temperature Preheating 3: 371; Temperature Preheating 2: 427; Temperature Preheating 1: 436; 
[2023-04-12 15:41:46] New info data recived: Temperature Bath: 12; Temperature Preheating 3: 146; Temperature Preheating 2: 370; Temperature Preheating 1: 408; 
[2023-04-12 15:41:47] New info data recived: Temperature Bath: 36; Temperature Preheating 3: 43; Temperature Preheating 2: 59; Temperature Preheating 1: 256; 
[2023-04-12 15:41:48] New info data recived: Temperature Bath: 68; Temperature Preheating 3: 155; Temperature Preheating 2: 386; Temperature Preheating 1: 392; 
[2023-04-12 15:41:49] New info data recived: Temperature Bath: 3; Temperature Preheating 3: 14; Temperature Preheating 2: 223; Temperature Preheating 1: 294; 
[2023-04-12 15:41:50] New info data recived: Temperature Bath: 135; Temperature Preheating 3: 339; Temperature Preheating 2: 377; Temperature Preheating 1: 540; 
[2023-04-12 15:41:51] New info data recived: Temperature Bath: 143; Temperature Preheating 3: 257; Temperature Preheating 2: 380; Temperature Preheating 1: 622; 
[2023-04-12 15:41:52] New info data recived: Temperature Bath: 41; Temperature Preheating 3: 84; Temperature Preheating 2: 259; Temperature Preheating 1: 508; 
[2023-04-12 15:41:53] New info data recived: Temperature Bath: 27; Temperature Preheating 3: 152; Temperature Preheating 2: 190; Temperature Preheating 1: 361; 
[2023-04-12 15:41:54] New info data recived: Temperature Bath: 8; Temperature Preheating 3: 115; Temperature Preheating 2: 263; Temperature Preheating 1: 477; 
[2023-04-12 15:41:55] New info data recived: Temperature Bath: 232; Temperature Preheating 3: 358; Temperature Preheating 2: 521; Temperature Preheating 1: 650; 
[2023-04-12 15:41:56] New info data recived: Temperature Bath: 127; Temperature Preheating 3: 133; Temperature Preheating 2: 152; Temperature Preheating 1: 205; 
[2023-04-12 15:41:57] New info data recived: Temperature Bath: 55; Temperature Preheating 3: 207; Temperature Preheating 2: 462; Temperature Preheating 1: 659; 
[2023-04-12 15:41:58] New info data recived: Temperature Bath: 225; Temperature Preheating 3: 434; Temperature Preheating 2: 504; Temperature Preheating 1: 757; 
[2023-04-12 15:41:59] New info data recived: Temperature Bath: 215; Temperature Preheating 3: 361; Temperature Preheating 2: 584; Temperature Preheating 1: 724; 
[2023-04-12 15:42:00] New info data recived: Temperature Bath: 133; Temperature Preheating 3: 198; Temperature Preheating 2: 433; Temperature Preheating 1: 471; 
[2023-04-12 15:42:01] New info data recived: Temperature Bath: 190; Temperature Preheating 3: 259; Temperature Preheating 2: 485; Temperature Preheating 1: 687; 
[2023-04-12 15:42:02] New info data recived: Temperature Bath: 45; Temperature Preheating 3: 118; Temperature Preheating 2: 118; Temperature Preheating 1: 188; 
[2023-04-12 15:42:03] New info data recived: Temperature Bath: 31; Temperature Preheating 3: 118; Temperature Preheating 2: 273; Temperature Preheating 1: 475; 
[2023-04-12 15:42:04] New info data recived: Temperature Bath: 68; Temperature Preheating 3: 230; Temperature Preheating 2: 403; Temperature Preheating 1: 409; 
[2023-04-12 15:42:05] New info data recived: Temperature Bath: 226; Temperature Preheating 3: 246; Temperature Preheating 2: 273; Temperature Preheating 1: 353; 
[2023-04-12 15:42:06] New info data recived: Temperature Bath: 214; Temperature Preheating 3: 450; Temperature Preheating 2: 519; Temperature Preheating 1: 528; 
[2023-04-12 15:42:07] New info data recived: Temperature Bath: 13; Temperature Preheating 3: 99; Temperature Preheating 2: 165; Temperature Preheating 1: 237; 
[2023-04-12 15:42:08] New info data recived: Temperature Bath: 197; Temperature Preheating 3: 319; Temperature Preheating 2: 454; Temperature Preheating 1: 657; 
[2023-04-12 15:42:09] New info data recived: Temperature Bath: 48; Temperature Preheating 3: 271; Temperature Preheating 2: 447; Temperature Preheating 1: 449; 
[2023-04-12 15:42:10] New info data recived: Temperature Bath: 86; Temperature Preheating 3: 258; Temperature Preheating 2: 412; Temperature Preheating 1: 540; 
[2023-04-12 15:42:11] New info data recived: Temperature Bath: 52; Temperature Preheating 3: 67; Temperature Preheating 2: 114; Temperature Preheating 1: 275; 
[2023-04-12 15:42:12] New info data recived: Temperature Bath: 229; Temperature Preheating 3: 471; Temperature Preheating 2: 531; Temperature Preheating 1: 565; 
[2023-04-12 15:42:13] New info data recived: Temperature Bath: 84; Temperature Preheating 3: 316; Temperature Preheating 2: 471; Temperature Preheating 1: 475; 
[2023-04-12 15:42:14] New info data recived: Temperature Bath: 203; Temperature Preheating 3: 230; Temperature Preheating 2: 442; Temperature Preheating 1: 453; 
[2023-04-12 15:42:15] New info data recived: Temperature Bath: 241; Temperature Preheating 3: 465; Temperature Preheating 2: 558; Temperature Preheating 1: 582; 
[2023-04-12 15:42:16] New info data recived: Temperature Bath: 161; Temperature Preheating 3: 266; Temperature Preheating 2: 461; Temperature Preheating 1: 504; 
[2023-04-12 15:42:17] New info data recived: Temperature Bath: 9; Temperature Preheating 3: 248; Temperature Preheating 2: 280; Temperature Preheating 1: 401; 
[2023-04-12 15:42:18] New info data recived: Temperature Bath: 254; Temperature Preheating 3: 280; Temperature Preheating 2: 339; Temperature Preheating 1: 348; 
[2023-04-12 15:42:19] New info data recived: Temperature Bath: 128; Temperature Preheating 3: 325; Temperature Preheating 2: 399; Temperature Preheating 1: 555; 
[2023-04-12 15:42:20] New info data recived: Temperature Bath: 210; Temperature Preheating 3: 238; Temperature Preheating 2: 396; Temperature Preheating 1: 579; 
[2023-04-12 15:42:21] New info data recived: Temperature Bath: 187; Temperature Preheating 3: 237; Temperature Preheating 2: 366; Temperature Preheating 1: 504; 
[2023-04-12 15:42:22] New info data recived: Temperature Bath: 86; Temperature Preheating 3: 325; Temperature Preheating 2: 525; Temperature Preheating 1: 694; 
[2023-04-12 15:42:23] New info data recived: Temperature Bath: 30; Temperature Preheating 3: 52; Temperature Preheating 2: 78; Temperature Preheating 1: 238; 
[2023-04-12 15:42:24] New info data recived: Temperature Bath: 24; Temperature Preheating 3: 41; Temperature Preheating 2: 67; Temperature Preheating 1: 81; 
[2023-04-12 15:42:25] New info data recived: Temperature Bath: 231; Temperature Preheating 3: 378; Temperature Preheating 2: 422; Temperature Preheating 1: 460; 
[2023-04-12 15:42:26] New info data recived: Temperature Bath: 226; Temperature Preheating 3: 475; Temperature Preheating 2: 645; Temperature Preheating 1: 814; 
[2023-04-12 15:42:27] New info data recived: Temperature Bath: 245; Temperature Preheating 3: 410; Temperature Preheating 2: 554; Temperature Preheating 1: 743; 
[2023-04-12 15:42:28] New info data recived: Temperature Bath: 170; Temperature Preheating 3: 339; Temperature Preheating 2: 546; Temperature Preheating 1: 728; 
[2023-04-12 15:42:29] New info data recived: Temperature Bath: 13; Temperature Preheating 3: 86; Temperature Preheating 2: 159; Temperature Preheating 1: 301; 
[2023-04-12 15:42:30] New info data recived: Temperature Bath: 53; Temperature Preheating 3: 136; Temperature Preheating 2: 235; Temperature Preheating 1: 334; 
[2023-04-12 15:42:31] New info data recived: Temperature Bath: 51; Temperature Preheating 3: 249; Temperature Preheating 2: 321; Temperature Preheating 1: 381; 
[2023-04-12 15:42:32] New info data recived: Temperature Bath: 130; Temperature Preheating 3: 212; Temperature Preheating 2: 340; Temperature Preheating 1: 399; 
[2023-04-12 15:42:33] New info data recived: Temperature Bath: 61; Temperature Preheating 3: 175; Temperature Preheating 2: 326; Temperature Preheating 1: 510; 
[2023-04-12 15:42:34] New info data recived: Temperature Bath: 41; Temperature Preheating 3: 111; Temperature Preheating 2: 123; Temperature Preheating 1: 222; 
[2023-04-12 15:42:35] New info data recived: Temperature Bath: 224; Temperature Preheating 3: 225; Temperature Preheating 2: 284; Temperature Preheating 1: 487; 
[2023-04-12 15:42:36] New info data recived: Temperature Bath: 35; Temperature Preheating 3: 213; Temperature Preheating 2: 453; Temperature Preheating 1: 555; 
[2023-04-12 15:42:37] New info data recived: Temperature Bath: 148; Temperature Preheating 3: 351; Temperature Preheating 2: 378; Temperature Preheating 1: 433; 
[2023-04-12 15:42:38] New info data recived: Temperature Bath: 185; Temperature Preheating 3: 255; Temperature Preheating 2: 273; Temperature Preheating 1: 310; 
[2023-04-12 15:42:39] New info data recived: Temperature Bath: 225; Temperature Preheating 3: 242; Temperature Preheating 2: 349; Temperature Preheating 1: 426; 
[2023-04-12 15:42:40] New info data recived: Temperature Bath: 4; Temperature Preheating 3: 57; Temperature Preheating 2: 198; Temperature Preheating 1: 433; 
[2023-04-12 15:42:41] New info data recived: Temperature Bath: 108; Temperature Preheating 3: 108; Temperature Preheating 2: 245; Temperature Preheating 1: 252; 
[2023-04-12 15:42:42] New info data recived: Temperature Bath: 190; Temperature Preheating 3: 208; Temperature Preheating 2: 375; Temperature Preheating 1: 434; 
[2023-04-12 15:42:43] New info data recived: Temperature Bath: 100; Temperature Preheating 3: 299; Temperature Preheating 2: 513; Temperature Preheating 1: 686; 
[2023-04-12 15:42:44] New info data recived: Temperature Bath: 33; Temperature Preheating 3: 60; Temperature Preheating 2: 122; Temperature Preheating 1: 227; 
[2023-04-12 15:42:45] New info data recived: Temperature Bath: 239; Temperature Preheating 3: 410; Temperature Preheating 2: 566; Temperature Preheating 1: 618; 
[2023-04-12 15:42:46] New info data recived: Temperature Bath: 251; Temperature Preheating 3: 443; Temperature Preheating 2: 674; Temperature Preheating 1: 852; 
[2023-04-12 15:42:47] New info data recived: Temperature Bath: 14; Temperature Preheating 3: 134; Temperature Preheating 2: 261; Temperature Preheating 1: 317; 
[2023-04-12 15:42:48] New info data recived: Temperature Bath: 25; Temperature Preheating 3: 101; Temperature Preheating 2: 293; Temperature Preheating 1: 400; 
[2023-04-12 15:42:49] New info data recived: Temperature Bath: 97; Temperature Preheating 3: 243; Temperature Preheating 2: 269; Temperature Preheating 1: 332; 
[2023-04-12 15:42:50] New info data recived: Temperature Bath: 235; Temperature Preheating 3: 466; Temperature Preheating 2: 696; Temperature Preheating 1: 902; 
[2023-04-12 15:42:51] New info data recived: Temperature Bath: 134; Temperature Preheating 3: 173; Temperature Preheating 2: 340; Temperature Preheating 1: 468; 
[2023-04-12 15:42:52] New info data recived: Temperature Bath: 92; Temperature Preheating 3: 199; Temperature Preheating 2: 350; Temperature Preheating 1: 472; 
[2023-04-12 15:42:53] New info data recived: Temperature Bath: 91; Temperature Preheating 3: 289; Temperature Preheating 2: 414; Temperature Preheating 1: 451; 
[2023-04-12 15:42:54] New info data recived: Temperature Bath: 99; Temperature Preheating 3: 281; Temperature Preheating 2: 378; Temperature Preheating 1: 543; 
[2023-04-12 15:42:55] New info data recived: Temperature Bath: 80; Temperature Preheating 3: 313; Temperature Preheating 2: 432; Temperature Preheating 1: 573; 
[2023-04-12 15:42:56] New info data recived: Temperature Bath: 8; Temperature Preheating 3: 61; Temperature Preheating 2: 250; Temperature Preheating 1: 304; 
[2023-04-12 15:42:57] New info data recived: Temperature Bath: 58; Temperature Preheating 3: 266; Temperature Preheating 2: 272; Temperature Preheating 1: 474; 
[2023-04-12 15:42:58] New info data recived: Temperature Bath: 189; Temperature Preheating 3: 396; Temperature Preheating 2: 432; Temperature Preheating 1: 498; 
[2023-04-12 15:42:59] New info data recived: Temperature Bath: 22; Temperature Preheating 3: 33; Temperature Preheating 2: 271; Temperature Preheating 1: 412; 
[2023-04-12 15:43:00] New info data recived: Temperature Bath: 124; Temperature Preheating 3: 266; Temperature Preheating 2: 357; Temperature Preheating 1: 419; 
[2023-04-12 15:43:01] New info data recived: Temperature Bath: 156; Temperature Preheating 3: 379; Temperature Preheating 2: 547; Temperature Preheating 1: 729; 
[2023-04-12 15:43:02] New info data recived: Temperature Bath: 37; Temperature Preheating 3: 38; Temperature Preheating 2: 275; Temperature Preheating 1: 365; 
[2023-04-12 15:43:03] New info data recived: Temperature Bath: 34; Temperature Preheating 3: 288; Temperature Preheating 2: 400; Temperature Preheating 1: 502; 
[2023-04-12 15:43:04] New info data recived: Temperature Bath: 76; Temperature Preheating 3: 264; Temperature Preheating 2: 436; Temperature Preheating 1: 480; 
[2023-04-12 15:43:05] New info data recived: Temperature Bath: 197; Temperature Preheating 3: 367; Temperature Preheating 2: 519; Temperature Preheating 1: 667; 
[2023-04-12 15:43:06] New info data recived: Temperature Bath: 26; Temperature Preheating 3: 250; Temperature Preheating 2: 472; Temperature Preheating 1: 588; 
[2023-04-12 15:43:07] New info data recived: Temperature Bath: 143; Temperature Preheating 3: 203; Temperature Preheating 2: 354; Temperature Preheating 1: 416; 
[2023-04-12 15:43:08] New info data recived: Temperature Bath: 62; Temperature Preheating 3: 295; Temperature Preheating 2: 328; Temperature Preheating 1: 485; 
[2023-04-12 15:43:09] New info data recived: Temperature Bath: 155; Temperature Preheating 3: 170; Temperature Preheating 2: 195; Temperature Preheating 1: 258; 
[2023-04-12 15:43:10] New info data recived: Temperature Bath: 39; Temperature Preheating 3: 54; Temperature Preheating 2: 181; Temperature Preheating 1: 236; 
[2023-04-12 15:43:11] New info data recived: Temperature Bath: 5; Temperature Preheating 3: 206; Temperature Preheating 2: 272; Temperature Preheating 1: 373; 
[2023-04-12 15:43:12] New info data recived: Temperature Bath: 82; Temperature Preheating 3: 139; Temperature Preheating 2: 292; Temperature Preheating 1: 521; 
[2023-04-12 15:43:13] New info data recived: Temperature Bath: 186; Temperature Preheating 3: 207; Temperature Preheating 2: 244; Temperature Preheating 1: 308; 
[2023-04-12 15:43:14] New info data recived: Temperature Bath: 162; Temperature Preheating 3: 325; Temperature Preheating 2: 358; Temperature Preheating 1: 399; 
[2023-04-12 15:43:15] New info data recived: Temperature Bath: 24; Temperature Preheating 3: 33; Temperature Preheating 2: 170; Temperature Preheating 1: 200; 
[2023-04-12 15:43:16] New info data recived: Temperature Bath: 39; Temperature Preheating 3: 74; Temperature Preheating 2: 78; Temperature Preheating 1: 257; 
[2023-04-12 15:43:17] New info data recived: Temperature Bath: 13; Temperature Preheating 3: 194; Temperature Preheating 2: 293; Temperature Preheating 1: 316; 
[2023-04-12 15:43:18] New info data recived: Temperature Bath: 202; Temperature Preheating 3: 304; Temperature Preheating 2: 481; Temperature Preheating 1: 490; 
[2023-04-12 15:43:19] New info data recived: Temperature Bath: 100; Temperature Preheating 3: 160; Temperature Preheating 2: 202; Temperature Preheating 1: 454; 
[2023-04-12 15:43:20] New info data recived: Temperature Bath: 118; Temperature Preheating 3: 317; Temperature Preheating 2: 509; Temperature Preheating 1: 725; 
[2023-04-12 15:43:21] New info data recived: Temperature Bath: 41; Temperature Preheating 3: 92; Temperature Preheating 2: 152; Temperature Preheating 1: 344; 
[2023-04-12 15:43:22] New info data recived: Temperature Bath: 15; Temperature Preheating 3: 56; Temperature Preheating 2: 114; Temperature Preheating 1: 282; 
[2023-04-12 15:43:23] New info data recived: Temperature Bath: 165; Temperature Preheating 3: 390; Temperature Preheating 2: 611; Temperature Preheating 1: 634; 
[2023-04-12 15:43:24] New info data recived: Temperature Bath: 169; Temperature Preheating 3: 199; Temperature Preheating 2: 270; Temperature Preheating 1: 509; 
[2023-04-12 15:43:25] New info data recived: Temperature Bath: 60; Temperature Preheating 3: 163; Temperature Preheating 2: 254; Temperature Preheating 1: 428; 
[2023-04-12 15:43:26] New info data recived: Temperature Bath: 16; Temperature Preheating 3: 48; Temperature Preheating 2: 119; Temperature Preheating 1: 148; 
[2023-04-12 15:43:27] New info data recived: Temperature Bath: 65; Temperature Preheating 3: 274; Temperature Preheating 2: 412; Temperature Preheating 1: 546; 
[2023-04-12 15:43:28] New info data recived: Temperature Bath: 98; Temperature Preheating 3: 145; Temperature Preheating 2: 224; Temperature Preheating 1: 456; 
[2023-04-12 15:43:29] New info data recived: Temperature Bath: 36; Temperature Preheating 3: 163; Temperature Preheating 2: 269; Temperature Preheating 1: 341; 
[2023-04-12 15:43:30] New info data recived: Temperature Bath: 231; Temperature Preheating 3: 280; Temperature Preheating 2: 295; Temperature Preheating 1: 442; 
[2023-04-12 15:43:31] New info data recived: Temperature Bath: 151; Temperature Preheating 3: 211; Temperature Preheating 2: 370; Temperature Preheating 1: 405; 
[2023-04-12 15:43:32] New info data recived: Temperature Bath: 93; Temperature Preheating 3: 217; Temperature Preheating 2: 339; Temperature Preheating 1: 462; 
[2023-04-12 15:43:33] New info data recived: Temperature Bath: 58; Temperature Preheating 3: 128; Temperature Preheating 2: 221; Temperature Preheating 1: 225; 
[2023-04-12 15:43:34] New info data recived: Temperature Bath: 162; Temperature Preheating 3: 225; Temperature Preheating 2: 433; Temperature Preheating 1: 487; 
[2023-04-12 15:43:35] New info data recived: Temperature Bath: 18; Temperature Preheating 3: 143; Temperature Preheating 2: 390; Temperature Preheating 1: 526; 
[2023-04-12 15:43:36] New info data recived: Temperature Bath: 52; Temperature Preheating 3: 146; Temperature Preheating 2: 242; Temperature Preheating 1: 261; 
[2023-04-12 15:43:37] New info data recived: Temperature Bath: 160; Temperature Preheating 3: 254; Temperature Preheating 2: 313; Temperature Preheating 1: 428; 
[2023-04-12 15:43:38] New info data recived: Temperature Bath: 29; Temperature Preheating 3: 128; Temperature Preheating 2: 231; Temperature Preheating 1: 457; 
